                    Time	   NJacEvals	    NRhsEvals
            63.5140463816	            7           77
           122.2470704300	            7           77
           180.3900008545	            7           77
           255.3848956571	            8           88
           322.8431339772	            8           88
           382.7647158150	            8           88
           442.6862976528	            8           88
           520.2945796385	            8           88
           567.9420707052	            8           88
           615.5895617720	            8           88
           663.2370528387	            8           88
           758.5320349722	            8           88
           834.0099834812	            8           88
           909.4879319902	            8           88
           984.9658804991	            8           88
          1060.4438290081	            8           88
          1135.9217775171	            8           88
          1211.3997260261	            8           88
          1330.6081387386	            8           88
          1449.8165514510	            8           88
          1569.0249641635	            8           88
          1688.2333768760	            8           88
          1807.4417895884	            8           88
          1926.6502023009	            8           88
          2114.6224800685	            8           88
          2302.5947578361	            8           88
          2490.5670356037	            8           88
          2678.5393133714	            8           88
          2866.5115911390	            8           88
          3054.4838689066	            8           88
          3350.6528740900	            8           88
          3646.8218792734	            8           88
          7627.3969016254	            8           88
         11318.9853207735	            8           88
         15191.4538699917	            9           99
         18237.6797563851	            9           99
         21690.9836728102	            9           99
         25699.7306975169	            9           99
         29708.4777222236	            9           99
         33717.2247469303	            9           99
         36418.6672387600	            9           99
         40432.7398990969	            9           99
         43551.6459402449	            9           99
         48191.2812872942	            9           99
         51791.2812872942	            9           99
         55391.2812872942	            9           99
         58080.6125456302	           10          110
         62307.2658030036	           10          110
         65854.7205825990	           10          110
         69402.1753621944	           10          110
         72975.9027519920	           10          110
         76575.9027519920	           10          110
         80175.9027519920	           10          110
         83775.9027519920	           10          110
         87375.9027519920	           10          110
         90975.9027519920	           10          110
         93860.7918957617	           10          110
         97868.4078104513	           10          110
        100916.7360437108	           10          110
        104727.1463352852	           10          110
        108537.5566268596	           10          110
        112347.9669184340	           11          121
        115396.2951516935	           11          121
        119592.9788805164	           11          121
        122729.2386866130	           11          121
        126329.2386866130	           11          121
        129929.2386866130	           11          121
        133529.2386866130	           11          121
        137129.2386866130	           11          121
        140729.2386866130	           11          121
        144329.2386866130	           11          121
        147929.2386866130	           11          121
        151696.0515226039	           11          121
        155943.2134711174	           11          121
        159543.2134711174	           11          121
        163143.2134711174	           11          121
        166743.2134711174	           11          121
        170343.2134711174	           11          121
        173943.2134711174	           11          121
        177543.2134711174	           11          121
        181143.2134711174	           11          121
        184743.2134711174	           11          121
        188343.2134711174	           11          121
        191943.2134711174	           11          121
        195543.2134711174	           11          121
        199143.2134711174	           11          121
        202743.2134711174	           11          121
        206343.2134711174	           11          121
        209943.2134711174	           11          121
        213543.2134711174	           11          121
        217143.2134711174	           11          121
        220743.2134711174	           11          121
        224343.2134711174	           11          121
        227943.2134711174	           12          132
        231543.2134711174	           12          132
        235143.2134711174	           12          132
        238743.2134711174	           12          132
        242343.2134711174	           12          132
        245943.2134711174	           12          132
        249543.2134711174	           12          132
        253143.2134711174	           12          132
        256743.2134711174	           12          132
        260343.2134711174	           12          132
        263943.2134711174	           12          132
        267543.2134711174	           12          132
        271143.2134711174	           12          132
        274743.2134711174	           12          132
        278343.2134711174	           12          132
        281943.2134711174	           12          132
        285543.2134711174	           12          132
        289143.2134711174	           12          132
        292743.2134711174	           12          132
        296343.2134711174	           12          132
        299943.2134711174	           12          132
        303543.2134711174	           12          132
        307143.2134711174	           12          132
        310743.2134711174	           12          132
        314343.2134711174	           12          132
        317943.2134711174	           12          132
        321543.2134711174	           12          132
        325143.2134711174	           12          132
        328743.2134711174	           12          132
        332343.2134711174	           12          132
        335943.2134711174	           13          143
        339543.2134711174	           13          143
        343143.2134711174	           13          143
        346743.2134711174	           13          143
        350343.2134711174	           13          143
        353943.2134711174	           13          143
        357543.2134711174	           13          143
        361143.2134711174	           13          143
        364743.2134711174	           13          143
        368343.2134711174	           13          143
        371943.2134711174	           13          143
        375543.2134711174	           13          143
        379143.2134711174	           13          143
        382743.2134711174	           13          143
        386343.2134711174	           13          143
        389943.2134711174	           13          143
        393543.2134711174	           13          143
        397143.2134711174	           13          143
        400743.2134711174	           13          143
        404343.2134711174	           13          143
        407943.2134711174	           13          143
        411543.2134711174	           13          143
        415143.2134711174	           13          143
        418743.2134711174	           13          143
        422343.2134711174	           13          143
        425943.2134711174	           13          143
        429543.2134711174	           13          143
        433143.2134711174	           13          143
