8028     8.4992222803 4.5559999328	 92    24    4
8029     8.4992222803 3.3782494328	 92    25    4
8030     8.4992222803 2.3666344978	 92    26    4
8031     8.4992222803 1.7070292328	 92    27    4
8032     8.4992222803 1.3374453278	 92    28    4
8033     8.4992222803 1.1303635028	 92    29    4
8034     8.4992222803 1.0258891638	 92    30    4
8035     8.4992222803 0.9656674858	 92    31    4
8036     8.4992222803 0.9054458078	 92    32    4
8037     8.4992222803 0.8584253813	 92    33    4
8038     8.4992222803 0.8320411708	 92    34    4
8039     8.4992222803 0.8172578148	 92    35    4
8040     8.4992222803 0.8089745418	 92    36    4
8041     8.4992222803 0.80433333515	 92    37    4
8042     8.4992222803 0.80100000185	 92    38    4
8043     8.4992222803 0.79766666855	 92    39    4
8044     8.4992222803 0.7930254619	 92    40    4
8045     8.4992222803 0.78600000185	 92    41    4
8046     8.4992222803 0.7789745418	 92    42    4
8047     8.4992222803 0.77433333515	 92    43    4
8048     8.4992222803 0.77100000185	 92    44    4
8049     8.4992222803 0.76766666855	 92    45    4
8050     8.4992222803 0.7630254619	 92    46    4
8051     8.4992222803 0.7547421889	 92    47    4
8052     8.4992222803 0.7410750924	 92    48    4
8053     8.4992222803 0.7243583654	 92    49    4
8054     8.4992222803 0.7076416384	 92    50    4
8055     8.4992222803 0.6909249114	 92    51    4
8056     8.4992222803 0.6772578149	 92    52    4
8057     8.4992222803 0.6689745419	 92    53    4
8058     8.4992222803 0.66433333525	 92    54    4
8059     8.4992222803 0.66100000195	 92    55    4
8060     8.4992222803 0.65766666865	 92    56    4
8061     8.4992222803 0.653025462	 92    57    4
8062     8.4992222803 0.64600000195	 92    58    4
8063     8.4992222803 0.6389745419	 92    59    4
8064     8.4992222803 0.63433333525	 92    60    4
8065     8.4992222803 0.63100000195	 92    61    4
8066     8.4992222803 0.62766666865	 92    62    4
8067     8.4992222803 0.623025462	 92    63    4
8068     8.4992222803 0.614742189	 92    64    4
8069     8.4992222803 0.599958833	 92    65    4
8070     8.4992222803 0.5735746225	 92    66    4
8071     8.4992222803 0.5264860885	 92    67    4
8072     8.4992222803 0.45307861	 92    68    4
8073     8.4992222803 0.366621546	 92    69    4
8074     8.4992222803 0.280164482	 92    70    4
8075     8.4992222803 0.20988061	 92    71    4
8076     8.4992222803 0.167665873	 92    72    4
8077     8.4992222803 0.144012503	 92    73    4
8078     8.4992222803 0.130759266	 92    74    4
8079     8.4992222803 0.12333333535	 92    75    3
8080     8.4992222803 0.11800000205	 92    76    3
8081     8.4992222803 0.11266666875	 92    77    3
8082     8.4992222803 0.1052407381	 92    78    1
8083     8.4992222803 0.0919875011	 92    79    1
8084     8.4992222803 0.0748943001	 92    80    1
8085     8.4992222803 0.0576958441	 92    81    1
8086     8.4992222803 0.0404973881	 92    82    1
8087     8.4992222803 0.0259490801	 92    83    1
8088     8.4992222803 0.01666666675	 92    84    2
8089     8.4992222803 0.01000000005	 92    85    2
8090     8.4992222803 0.00333333334998	 92    86    2
8091     8.6518814498 8.42866653145	 93    0     2
8092     8.6518814498 8.42199986475	 93    1     2
8093     8.6518814498 8.41533319805	 93    2     2
8094     8.6518814498 8.4060507847	 93    3     1
8095     8.6518814498 8.3915024767	 93    4     1
8096     8.6518814498 8.3743040207	 93    5     1
8097     8.6518814498 8.3571055647	 93    6     1
8098     8.6518814498 8.3400123637	 93    7     1
8099     8.6518814498 8.3267591267	 93    8     1
8100     8.6518814498 8.31933319605	 93    9     3
8101     8.6518814498 8.31399986275	 93    10    3
8102     8.6518814498 8.30866652945	 93    11    3
8103     8.6518814498 8.3012405988	 93    12    4
8104     8.6518814498 8.2879873618	 93    13    4
8105     8.6518814498 8.2643339918	 93    14    4
8106     8.6518814498 8.2250277533	 93    15    4
8107     8.6518814498 8.1767340703	 93    16    4
8108     8.6518814498 8.1284403873	 93    17    4
8109     8.6518814498 8.0801467043	 93    18    4
8110     8.6518814498 7.9816363628	 93    19    4
8111     8.6518814498 7.7745545378	 93    20    4
8112     8.6518814498 7.4049706328	 93    21    4
8113     8.6518814498 6.7453653678	 93    22    4
8114     8.6518814498 5.7337504328	 93    23    4
8115     8.6518814498 4.5559999328	 93    24    4
8116     8.6518814498 3.3782494328	 93    25    4
8117     8.6518814498 2.3666344978	 93    26    4
8118     8.6518814498 1.7070292328	 93    27    4
8119     8.6518814498 1.3374453278	 93    28    4
8120     8.6518814498 1.1303635028	 93    29    4
8121     8.6518814498 1.0258891638	 93    30    4
8122     8.6518814498 0.9656674858	 93    31    4
8123     8.6518814498 0.9054458078	 93    32    4
8124     8.6518814498 0.8584253813	 93    33    4
8125     8.6518814498 0.8320411708	 93    34    4
8126     8.6518814498 0.8172578148	 93    35    4
8127     8.6518814498 0.8089745418	 93    36    4
8128     8.6518814498 0.80433333515	 93    37    4
8129     8.6518814498 0.80100000185	 93    38    4
8130     8.6518814498 0.79766666855	 93    39    4
8131     8.6518814498 0.7930254619	 93    40    4
8132     8.6518814498 0.78600000185	 93    41    4
8133     8.6518814498 0.7789745418	 93    42    4
8134     8.6518814498 0.77433333515	 93    43    4
8135     8.6518814498 0.77100000185	 93    44    4
8136     8.6518814498 0.76766666855	 93    45    4
8137     8.6518814498 0.7630254619	 93    46    4
8138     8.6518814498 0.7547421889	 93    47    4
8139     8.6518814498 0.7410750924	 93    48    4
8140     8.6518814498 0.7243583654	 93    49    4
8141     8.6518814498 0.7076416384	 93    50    4
8142     8.6518814498 0.6909249114	 93    51    4
8143     8.6518814498 0.6772578149	 93    52    4
8144     8.6518814498 0.6689745419	 93    53    4
8145     8.6518814498 0.66433333525	 93    54    4
8146     8.6518814498 0.66100000195	 93    55    4
8147     8.6518814498 0.65766666865	 93    56    4
8148     8.6518814498 0.653025462	 93    57    4
8149     8.6518814498 0.64600000195	 93    58    4
8150     8.6518814498 0.6389745419	 93    59    4
8151     8.6518814498 0.63433333525	 93    60    4
8152     8.6518814498 0.63100000195	 93    61    4
8153     8.6518814498 0.62766666865	 93    62    4
8154     8.6518814498 0.623025462	 93    63    4
8155     8.6518814498 0.614742189	 93    64    4
8156     8.6518814498 0.599958833	 93    65    4
8157     8.6518814498 0.5735746225	 93    66    4
8158     8.6518814498 0.5264860885	 93    67    4
8159     8.6518814498 0.45307861	 93    68    4
8160     8.6518814498 0.366621546	 93    69    4
8161     8.6518814498 0.280164482	 93    70    4
8162     8.6518814498 0.20988061	 93    71    4
8163     8.6518814498 0.167665873	 93    72    4
8164     8.6518814498 0.144012503	 93    73    4
8165     8.6518814498 0.130759266	 93    74    4
8166     8.6518814498 0.12333333535	 93    75    3
8167     8.6518814498 0.11800000205	 93    76    3
8168     8.6518814498 0.11266666875	 93    77    3
8169     8.6518814498 0.1052407381	 93    78    1
8170     8.6518814498 0.0919875011	 93    79    1
8171     8.6518814498 0.0748943001	 93    80    1
8172     8.6518814498 0.0576958441	 93    81    1
8173     8.6518814498 0.0404973881	 93    82    1
8174     8.6518814498 0.0259490801	 93    83    1
8175     8.6518814498 0.01666666675	 93    84    2
8176     8.6518814498 0.01000000005	 93    85    2
8177     8.6518814498 0.00333333334998	 93    86    2
8178     8.8606271598 8.42866653145	 94    0     2
8179     8.8606271598 8.42199986475	 94    1     2
8180     8.8606271598 8.41533319805	 94    2     2
8181     8.8606271598 8.4060507847	 94    3     1
8182     8.8606271598 8.3915024767	 94    4     1
8183     8.8606271598 8.3743040207	 94    5     1
8184     8.8606271598 8.3571055647	 94    6     1
8185     8.8606271598 8.3400123637	 94    7     1
8186     8.8606271598 8.3267591267	 94    8     1
8187     8.8606271598 8.31933319605	 94    9     3
8188     8.8606271598 8.31399986275	 94    10    3
8189     8.8606271598 8.30866652945	 94    11    3
8190     8.8606271598 8.3012405988	 94    12    4
8191     8.8606271598 8.2879873618	 94    13    4
8192     8.8606271598 8.2643339918	 94    14    4
8193     8.8606271598 8.2250277533	 94    15    4
8194     8.8606271598 8.1767340703	 94    16    4
8195     8.8606271598 8.1284403873	 94    17    4
8196     8.8606271598 8.0801467043	 94    18    4
8197     8.8606271598 7.9816363628	 94    19    4
8198     8.8606271598 7.7745545378	 94    20    4
8199     8.8606271598 7.4049706328	 94    21    4
8200     8.8606271598 6.7453653678	 94    22    4
8201     8.8606271598 5.7337504328	 94    23    4
8202     8.8606271598 4.5559999328	 94    24    4
8203     8.8606271598 3.3782494328	 94    25    4
8204     8.8606271598 2.3666344978	 94    26    4
8205     8.8606271598 1.7070292328	 94    27    4
8206     8.8606271598 1.3374453278	 94    28    4
8207     8.8606271598 1.1303635028	 94    29    4
8208     8.8606271598 1.0258891638	 94    30    4
8209     8.8606271598 0.9656674858	 94    31    4
8210     8.8606271598 0.9054458078	 94    32    4
8211     8.8606271598 0.8584253813	 94    33    4
8212     8.8606271598 0.8320411708	 94    34    4
8213     8.8606271598 0.8172578148	 94    35    4
8214     8.8606271598 0.8089745418	 94    36    4
8215     8.8606271598 0.80433333515	 94    37    4
8216     8.8606271598 0.80100000185	 94    38    4
8217     8.8606271598 0.79766666855	 94    39    4
8218     8.8606271598 0.7930254619	 94    40    4
8219     8.8606271598 0.78600000185	 94    41    4
8220     8.8606271598 0.7789745418	 94    42    4
8221     8.8606271598 0.77433333515	 94    43    4
8222     8.8606271598 0.77100000185	 94    44    4
8223     8.8606271598 0.76766666855	 94    45    4
8224     8.8606271598 0.7630254619	 94    46    4
8225     8.8606271598 0.7547421889	 94    47    4
8226     8.8606271598 0.7410750924	 94    48    4
8227     8.8606271598 0.7243583654	 94    49    4
8228     8.8606271598 0.7076416384	 94    50    4
8229     8.8606271598 0.6909249114	 94    51    4
8230     8.8606271598 0.6772578149	 94    52    4
8231     8.8606271598 0.6689745419	 94    53    4
8232     8.8606271598 0.66433333525	 94    54    4
8233     8.8606271598 0.66100000195	 94    55    4
8234     8.8606271598 0.65766666865	 94    56    4
8235     8.8606271598 0.653025462	 94    57    4
8236     8.8606271598 0.64600000195	 94    58    4
8237     8.8606271598 0.6389745419	 94    59    4
8238     8.8606271598 0.63433333525	 94    60    4
8239     8.8606271598 0.63100000195	 94    61    4
8240     8.8606271598 0.62766666865	 94    62    4
8241     8.8606271598 0.623025462	 94    63    4
8242     8.8606271598 0.614742189	 94    64    4
8243     8.8606271598 0.599958833	 94    65    4
8244     8.8606271598 0.5735746225	 94    66    4
8245     8.8606271598 0.5264860885	 94    67    4
8246     8.8606271598 0.45307861	 94    68    4
8247     8.8606271598 0.366621546	 94    69    4
8248     8.8606271598 0.280164482	 94    70    4
8249     8.8606271598 0.20988061	 94    71    4
8250     8.8606271598 0.167665873	 94    72    4
8251     8.8606271598 0.144012503	 94    73    4
8252     8.8606271598 0.130759266	 94    74    4
8253     8.8606271598 0.12333333535	 94    75    3
8254     8.8606271598 0.11800000205	 94    76    3
8255     8.8606271598 0.11266666875	 94    77    3
8256     8.8606271598 0.1052407381	 94    78    1
8257     8.8606271598 0.0919875011	 94    79    1
8258     8.8606271598 0.0748943001	 94    80    1
8259     8.8606271598 0.0576958441	 94    81    1
8260     8.8606271598 0.0404973881	 94    82    1
8261     8.8606271598 0.0259490801	 94    83    1
8262     8.8606271598 0.01666666675	 94    84    2
8263     8.8606271598 0.01000000005	 94    85    2
8264     8.8606271598 0.00333333334998	 94    86    2
8265     9.0693728698 8.42866653145	 95    0     2
8266     9.0693728698 8.42199986475	 95    1     2
8267     9.0693728698 8.41533319805	 95    2     2
8268     9.0693728698 8.4060507847	 95    3     1
8269     9.0693728698 8.3915024767	 95    4     1
8270     9.0693728698 8.3743040207	 95    5     1
8271     9.0693728698 8.3571055647	 95    6     1
8272     9.0693728698 8.3400123637	 95    7     1
8273     9.0693728698 8.3267591267	 95    8     1
8274     9.0693728698 8.31933319605	 95    9     3
8275     9.0693728698 8.31399986275	 95    10    3
8276     9.0693728698 8.30866652945	 95    11    3
8277     9.0693728698 8.3012405988	 95    12    4
8278     9.0693728698 8.2879873618	 95    13    4
8279     9.0693728698 8.2643339918	 95    14    4
8280     9.0693728698 8.2250277533	 95    15    4
8281     9.0693728698 8.1767340703	 95    16    4
8282     9.0693728698 8.1284403873	 95    17    4
8283     9.0693728698 8.0801467043	 95    18    4
8284     9.0693728698 7.9816363628	 95    19    4
8285     9.0693728698 7.7745545378	 95    20    4
8286     9.0693728698 7.4049706328	 95    21    4
8287     9.0693728698 6.7453653678	 95    22    4
8288     9.0693728698 5.7337504328	 95    23    4
8289     9.0693728698 4.5559999328	 95    24    4
8290     9.0693728698 3.3782494328	 95    25    4
8291     9.0693728698 2.3666344978	 95    26    4
8292     9.0693728698 1.7070292328	 95    27    4
8293     9.0693728698 1.3374453278	 95    28    4
8294     9.0693728698 1.1303635028	 95    29    4
8295     9.0693728698 1.0258891638	 95    30    4
8296     9.0693728698 0.9656674858	 95    31    4
8297     9.0693728698 0.9054458078	 95    32    4
8298     9.0693728698 0.8584253813	 95    33    4
8299     9.0693728698 0.8320411708	 95    34    4
8300     9.0693728698 0.8172578148	 95    35    4
8301     9.0693728698 0.8089745418	 95    36    4
8302     9.0693728698 0.80433333515	 95    37    4
8303     9.0693728698 0.80100000185	 95    38    4
8304     9.0693728698 0.79766666855	 95    39    4
8305     9.0693728698 0.7930254619	 95    40    4
8306     9.0693728698 0.78600000185	 95    41    4
8307     9.0693728698 0.7789745418	 95    42    4
8308     9.0693728698 0.77433333515	 95    43    4
8309     9.0693728698 0.77100000185	 95    44    4
8310     9.0693728698 0.76766666855	 95    45    4
8311     9.0693728698 0.7630254619	 95    46    4
8312     9.0693728698 0.7547421889	 95    47    4
8313     9.0693728698 0.7410750924	 95    48    4
8314     9.0693728698 0.7243583654	 95    49    4
8315     9.0693728698 0.7076416384	 95    50    4
8316     9.0693728698 0.6909249114	 95    51    4
8317     9.0693728698 0.6772578149	 95    52    4
8318     9.0693728698 0.6689745419	 95    53    4
8319     9.0693728698 0.66433333525	 95    54    4
8320     9.0693728698 0.66100000195	 95    55    4
8321     9.0693728698 0.65766666865	 95    56    4
8322     9.0693728698 0.653025462	 95    57    4
8323     9.0693728698 0.64600000195	 95    58    4
8324     9.0693728698 0.6389745419	 95    59    4
8325     9.0693728698 0.63433333525	 95    60    4
8326     9.0693728698 0.63100000195	 95    61    4
8327     9.0693728698 0.62766666865	 95    62    4
8328     9.0693728698 0.623025462	 95    63    4
8329     9.0693728698 0.614742189	 95    64    4
8330     9.0693728698 0.599958833	 95    65    4
8331     9.0693728698 0.5735746225	 95    66    4
8332     9.0693728698 0.5264860885	 95    67    4
8333     9.0693728698 0.45307861	 95    68    4
8334     9.0693728698 0.366621546	 95    69    4
8335     9.0693728698 0.280164482	 95    70    4
8336     9.0693728698 0.20988061	 95    71    4
8337     9.0693728698 0.167665873	 95    72    4
8338     9.0693728698 0.144012503	 95    73    4
8339     9.0693728698 0.130759266	 95    74    4
8340     9.0693728698 0.12333333535	 95    75    3
8341     9.0693728698 0.11800000205	 95    76    3
8342     9.0693728698 0.11266666875	 95    77    3
8343     9.0693728698 0.1052407381	 95    78    1
8344     9.0693728698 0.0919875011	 95    79    1
8345     9.0693728698 0.0748943001	 95    80    1
8346     9.0693728698 0.0576958441	 95    81    1
8347     9.0693728698 0.0404973881	 95    82    1
8348     9.0693728698 0.0259490801	 95    83    1
8349     9.0693728698 0.01666666675	 95    84    2
8350     9.0693728698 0.01000000005	 95    85    2
8351     9.0693728698 0.00333333334998	 95    86    2
8352     9.2781185798 8.42866653145	 96    0     2
8353     9.2781185798 8.42199986475	 96    1     2
8354     9.2781185798 8.41533319805	 96    2     2
8355     9.2781185798 8.4060507847	 96    3     1
8356     9.2781185798 8.3915024767	 96    4     1
8357     9.2781185798 8.3743040207	 96    5     1
8358     9.2781185798 8.3571055647	 96    6     1
8359     9.2781185798 8.3400123637	 96    7     1
8360     9.2781185798 8.3267591267	 96    8     1
8361     9.2781185798 8.31933319605	 96    9     3
8362     9.2781185798 8.31399986275	 96    10    3
8363     9.2781185798 8.30866652945	 96    11    3
8364     9.2781185798 8.3012405988	 96    12    4
8365     9.2781185798 8.2879873618	 96    13    4
8366     9.2781185798 8.2643339918	 96    14    4
8367     9.2781185798 8.2250277533	 96    15    4
8368     9.2781185798 8.1767340703	 96    16    4
8369     9.2781185798 8.1284403873	 96    17    4
8370     9.2781185798 8.0801467043	 96    18    4
8371     9.2781185798 7.9816363628	 96    19    4
8372     9.2781185798 7.7745545378	 96    20    4
8373     9.2781185798 7.4049706328	 96    21    4
8374     9.2781185798 6.7453653678	 96    22    4
8375     9.2781185798 5.7337504328	 96    23    4
8376     9.2781185798 4.5559999328	 96    24    4
8377     9.2781185798 3.3782494328	 96    25    4
8378     9.2781185798 2.3666344978	 96    26    4
8379     9.2781185798 1.7070292328	 96    27    4
8380     9.2781185798 1.3374453278	 96    28    4
8381     9.2781185798 1.1303635028	 96    29    4
8382     9.2781185798 1.0258891638	 96    30    4
8383     9.2781185798 0.9656674858	 96    31    4
8384     9.2781185798 0.9054458078	 96    32    4
8385     9.2781185798 0.8584253813	 96    33    4
8386     9.2781185798 0.8320411708	 96    34    4
8387     9.2781185798 0.8172578148	 96    35    4
8388     9.2781185798 0.8089745418	 96    36    4
8389     9.2781185798 0.80433333515	 96    37    4
8390     9.2781185798 0.80100000185	 96    38    4
8391     9.2781185798 0.79766666855	 96    39    4
8392     9.2781185798 0.7930254619	 96    40    4
8393     9.2781185798 0.78600000185	 96    41    4
8394     9.2781185798 0.7789745418	 96    42    4
8395     9.2781185798 0.77433333515	 96    43    4
8396     9.2781185798 0.77100000185	 96    44    4
8397     9.2781185798 0.76766666855	 96    45    4
8398     9.2781185798 0.7630254619	 96    46    4
8399     9.2781185798 0.7547421889	 96    47    4
8400     9.2781185798 0.7410750924	 96    48    4
8401     9.2781185798 0.7243583654	 96    49    4
8402     9.2781185798 0.7076416384	 96    50    4
8403     9.2781185798 0.6909249114	 96    51    4
8404     9.2781185798 0.6772578149	 96    52    4
8405     9.2781185798 0.6689745419	 96    53    4
8406     9.2781185798 0.66433333525	 96    54    4
8407     9.2781185798 0.66100000195	 96    55    4
8408     9.2781185798 0.65766666865	 96    56    4
8409     9.2781185798 0.653025462	 96    57    4
8410     9.2781185798 0.64600000195	 96    58    4
8411     9.2781185798 0.6389745419	 96    59    4
8412     9.2781185798 0.63433333525	 96    60    4
8413     9.2781185798 0.63100000195	 96    61    4
8414     9.2781185798 0.62766666865	 96    62    4
8415     9.2781185798 0.623025462	 96    63    4
8416     9.2781185798 0.614742189	 96    64    4
8417     9.2781185798 0.599958833	 96    65    4
8418     9.2781185798 0.5735746225	 96    66    4
8419     9.2781185798 0.5264860885	 96    67    4
8420     9.2781185798 0.45307861	 96    68    4
8421     9.2781185798 0.366621546	 96    69    4
8422     9.2781185798 0.280164482	 96    70    4
8423     9.2781185798 0.20988061	 96    71    4
8424     9.2781185798 0.167665873	 96    72    4
8425     9.2781185798 0.144012503	 96    73    4
8426     9.2781185798 0.130759266	 96    74    4
8427     9.2781185798 0.12333333535	 96    75    3
8428     9.2781185798 0.11800000205	 96    76    3
8429     9.2781185798 0.11266666875	 96    77    3
8430     9.2781185798 0.1052407381	 96    78    1
8431     9.2781185798 0.0919875011	 96    79    1
8432     9.2781185798 0.0748943001	 96    80    1
8433     9.2781185798 0.0576958441	 96    81    1
8434     9.2781185798 0.0404973881	 96    82    1
8435     9.2781185798 0.0259490801	 96    83    1
8436     9.2781185798 0.01666666675	 96    84    2
8437     9.2781185798 0.01000000005	 96    85    2
8438     9.2781185798 0.00333333334998	 96    86    2
8439     9.4307777493 8.42866653145	 97    0     2
8440     9.4307777493 8.42199986475	 97    1     2
8441     9.4307777493 8.41533319805	 97    2     2
8442     9.4307777493 8.4060507847	 97    3     1
8443     9.4307777493 8.3915024767	 97    4     1
8444     9.4307777493 8.3743040207	 97    5     1
8445     9.4307777493 8.3571055647	 97    6     1
8446     9.4307777493 8.3400123637	 97    7     1
8447     9.4307777493 8.3267591267	 97    8     1
8448     9.4307777493 8.31933319605	 97    9     3
8449     9.4307777493 8.31399986275	 97    10    3
8450     9.4307777493 8.30866652945	 97    11    3
8451     9.4307777493 8.3012405988	 97    12    4
8452     9.4307777493 8.2879873618	 97    13    4
8453     9.4307777493 8.2643339918	 97    14    4
8454     9.4307777493 8.2250277533	 97    15    4
8455     9.4307777493 8.1767340703	 97    16    4
8456     9.4307777493 8.1284403873	 97    17    4
8457     9.4307777493 8.0801467043	 97    18    4
8458     9.4307777493 7.9816363628	 97    19    4
8459     9.4307777493 7.7745545378	 97    20    4
8460     9.4307777493 7.4049706328	 97    21    4
8461     9.4307777493 6.7453653678	 97    22    4
8462     9.4307777493 5.7337504328	 97    23    4
8463     9.4307777493 4.5559999328	 97    24    4
8464     9.4307777493 3.3782494328	 97    25    4
8465     9.4307777493 2.3666344978	 97    26    4
8466     9.4307777493 1.7070292328	 97    27    4
8467     9.4307777493 1.3374453278	 97    28    4
8468     9.4307777493 1.1303635028	 97    29    4
8469     9.4307777493 1.0258891638	 97    30    4
8470     9.4307777493 0.9656674858	 97    31    4
8471     9.4307777493 0.9054458078	 97    32    4
8472     9.4307777493 0.8584253813	 97    33    4
8473     9.4307777493 0.8320411708	 97    34    4
8474     9.4307777493 0.8172578148	 97    35    4
8475     9.4307777493 0.8089745418	 97    36    4
8476     9.4307777493 0.80433333515	 97    37    4
8477     9.4307777493 0.80100000185	 97    38    4
8478     9.4307777493 0.79766666855	 97    39    4
8479     9.4307777493 0.7930254619	 97    40    4
8480     9.4307777493 0.78600000185	 97    41    4
8481     9.4307777493 0.7789745418	 97    42    4
8482     9.4307777493 0.77433333515	 97    43    4
8483     9.4307777493 0.77100000185	 97    44    4
8484     9.4307777493 0.76766666855	 97    45    4
8485     9.4307777493 0.7630254619	 97    46    4
8486     9.4307777493 0.7547421889	 97    47    4
8487     9.4307777493 0.7410750924	 97    48    4
8488     9.4307777493 0.7243583654	 97    49    4
8489     9.4307777493 0.7076416384	 97    50    4
8490     9.4307777493 0.6909249114	 97    51    4
8491     9.4307777493 0.6772578149	 97    52    4
8492     9.4307777493 0.6689745419	 97    53    4
8493     9.4307777493 0.66433333525	 97    54    4
8494     9.4307777493 0.66100000195	 97    55    4
8495     9.4307777493 0.65766666865	 97    56    4
8496     9.4307777493 0.653025462	 97    57    4
8497     9.4307777493 0.64600000195	 97    58    4
8498     9.4307777493 0.6389745419	 97    59    4
8499     9.4307777493 0.63433333525	 97    60    4
8500     9.4307777493 0.63100000195	 97    61    4
8501     9.4307777493 0.62766666865	 97    62    4
8502     9.4307777493 0.623025462	 97    63    4
8503     9.4307777493 0.614742189	 97    64    4
8504     9.4307777493 0.599958833	 97    65    4
8505     9.4307777493 0.5735746225	 97    66    4
8506     9.4307777493 0.5264860885	 97    67    4
8507     9.4307777493 0.45307861	 97    68    4
8508     9.4307777493 0.366621546	 97    69    4
8509     9.4307777493 0.280164482	 97    70    4
8510     9.4307777493 0.20988061	 97    71    4
8511     9.4307777493 0.167665873	 97    72    4
8512     9.4307777493 0.144012503	 97    73    4
8513     9.4307777493 0.130759266	 97    74    4
8514     9.4307777493 0.12333333535	 97    75    3
8515     9.4307777493 0.11800000205	 97    76    3
8516     9.4307777493 0.11266666875	 97    77    3
8517     9.4307777493 0.1052407381	 97    78    1
8518     9.4307777493 0.0919875011	 97    79    1
8519     9.4307777493 0.0748943001	 97    80    1
8520     9.4307777493 0.0576958441	 97    81    1
8521     9.4307777493 0.0404973881	 97    82    1
8522     9.4307777493 0.0259490801	 97    83    1
8523     9.4307777493 0.01666666675	 97    84    2
8524     9.4307777493 0.01000000005	 97    85    2
8525     9.4307777493 0.00333333334998	 97    86    2
8526     9.5061194038 8.42866653145	 98    0     2
8527     9.5061194038 8.42199986475	 98    1     2
8528     9.5061194038 8.41533319805	 98    2     2
8529     9.5061194038 8.4060507847	 98    3     1
8530     9.5061194038 8.3915024767	 98    4     1
8531     9.5061194038 8.3743040207	 98    5     1
8532     9.5061194038 8.3571055647	 98    6     1
8533     9.5061194038 8.3400123637	 98    7     1
8534     9.5061194038 8.3267591267	 98    8     1
8535     9.5061194038 8.31933319605	 98    9     3
8536     9.5061194038 8.31399986275	 98    10    3
8537     9.5061194038 8.30866652945	 98    11    3
8538     9.5061194038 8.3012405988	 98    12    4
8539     9.5061194038 8.2879873618	 98    13    4
8540     9.5061194038 8.2643339918	 98    14    4
8541     9.5061194038 8.2250277533	 98    15    4
8542     9.5061194038 8.1767340703	 98    16    4
8543     9.5061194038 8.1284403873	 98    17    4
8544     9.5061194038 8.0801467043	 98    18    4
8545     9.5061194038 7.9816363628	 98    19    4
8546     9.5061194038 7.7745545378	 98    20    4
8547     9.5061194038 7.4049706328	 98    21    4
8548     9.5061194038 6.7453653678	 98    22    4
8549     9.5061194038 5.7337504328	 98    23    4
8550     9.5061194038 4.5559999328	 98    24    4
8551     9.5061194038 3.3782494328	 98    25    4
8552     9.5061194038 2.3666344978	 98    26    4
8553     9.5061194038 1.7070292328	 98    27    4
8554     9.5061194038 1.3374453278	 98    28    4
8555     9.5061194038 1.1303635028	 98    29    4
8556     9.5061194038 1.0258891638	 98    30    4
8557     9.5061194038 0.9656674858	 98    31    4
8558     9.5061194038 0.9054458078	 98    32    4
8559     9.5061194038 0.8584253813	 98    33    4
8560     9.5061194038 0.8320411708	 98    34    4
8561     9.5061194038 0.8172578148	 98    35    4
8562     9.5061194038 0.8089745418	 98    36    4
8563     9.5061194038 0.80433333515	 98    37    4
8564     9.5061194038 0.80100000185	 98    38    4
8565     9.5061194038 0.79766666855	 98    39    4
8566     9.5061194038 0.7930254619	 98    40    4
8567     9.5061194038 0.78600000185	 98    41    4
8568     9.5061194038 0.7789745418	 98    42    4
8569     9.5061194038 0.77433333515	 98    43    4
8570     9.5061194038 0.77100000185	 98    44    4
8571     9.5061194038 0.76766666855	 98    45    4
8572     9.5061194038 0.7630254619	 98    46    4
8573     9.5061194038 0.7547421889	 98    47    4
8574     9.5061194038 0.7410750924	 98    48    4
8575     9.5061194038 0.7243583654	 98    49    4
8576     9.5061194038 0.7076416384	 98    50    4
8577     9.5061194038 0.6909249114	 98    51    4
8578     9.5061194038 0.6772578149	 98    52    4
8579     9.5061194038 0.6689745419	 98    53    4
8580     9.5061194038 0.66433333525	 98    54    4
8581     9.5061194038 0.66100000195	 98    55    4
8582     9.5061194038 0.65766666865	 98    56    4
8583     9.5061194038 0.653025462	 98    57    4
8584     9.5061194038 0.64600000195	 98    58    4
8585     9.5061194038 0.6389745419	 98    59    4
8586     9.5061194038 0.63433333525	 98    60    4
8587     9.5061194038 0.63100000195	 98    61    4
8588     9.5061194038 0.62766666865	 98    62    4
8589     9.5061194038 0.623025462	 98    63    4
8590     9.5061194038 0.614742189	 98    64    4
8591     9.5061194038 0.599958833	 98    65    4
8592     9.5061194038 0.5735746225	 98    66    4
8593     9.5061194038 0.5264860885	 98    67    4
8594     9.5061194038 0.45307861	 98    68    4
8595     9.5061194038 0.366621546	 98    69    4
8596     9.5061194038 0.280164482	 98    70    4
8597     9.5061194038 0.20988061	 98    71    4
8598     9.5061194038 0.167665873	 98    72    4
8599     9.5061194038 0.144012503	 98    73    4
8600     9.5061194038 0.130759266	 98    74    4
8601     9.5061194038 0.12333333535	 98    75    3
8602     9.5061194038 0.11800000205	 98    76    3
8603     9.5061194038 0.11266666875	 98    77    3
8604     9.5061194038 0.1052407381	 98    78    1
8605     9.5061194038 0.0919875011	 98    79    1
8606     9.5061194038 0.0748943001	 98    80    1
8607     9.5061194038 0.0576958441	 98    81    1
8608     9.5061194038 0.0404973881	 98    82    1
8609     9.5061194038 0.0259490801	 98    83    1
8610     9.5061194038 0.01666666675	 98    84    2
8611     9.5061194038 0.01000000005	 98    85    2
8612     9.5061194038 0.00333333334998	 98    86    2
8613     9.5483341408 8.42866653145	 99    0     2
